ABUNDANCE,BIOMAS,valid_name,SAMPLE_DESC,LATITUDE,LONGITUDE,DAY,MONTH,YEAR
1,198,"Bathydraco marri",-66.6267_72.51_1987_2_24_785,-66.626700,72.510000,24,2,1987
1,33,"Bathydraco scotiae",-66.01_77.9867_1985_1_20_236,-66.010000,77.986700,20,1,1985
1,84,Bathydraco,-51.0017_73.9167_1993_9_12_459,-51.001700,73.916700,12,9,1993
1,163,Bathydraco,-52.82_75.1567_1990_5_23_520,-52.820000,75.156700,23,5,1990
1,80,Bathydraco,-51.4467_74.3667_1993_9_15_403,-51.446700,74.366700,15,9,1993
3,94,Bathydraco,-67.405_64.91_1993_2_8_55,-67.405000,64.910000,8,2,1993
3,46,Bathydraco,-65.3017_70.3167_1985_1_27_35,-65.301700,70.316700,27,1,1985
2,,Bathydraco,-67.4783_75.035_1991_1_28_201,-67.478300,75.035000,28,1,1991
1,29,Bathydraco,-66.5583_74.73_1985_1_25_837,-66.558300,74.730000,25,1,1985
1,34,Bathydraco,-67.4233_65.0217_1993_2_9_21,-67.423300,65.021700,9,2,1993
1,144,Bathydraco,-52.1983_72.66_1990_6_10_430,-52.198300,72.660000,10,6,1990
1,77,Bathydraco,-52.5733_73.2633_1990_6_19_234,-52.573300,73.263300,19,6,1990
1,31,Bathydraco,-67.495_64.8533_1993_2_8_105,-67.495000,64.853300,8,2,1993
2,366,Bathydraco,-52.5583_72.3083_1990_6_11_800,-52.558300,72.308300,11,6,1990
1,35,"Cygnodraco mawsoni",-67.4083_64.855_1993_2_8_105,-67.408300,64.855000,8,2,1993
2,751,"Cygnodraco mawsoni",-67.9017_76.6167_1987_2_16_431,-67.901700,76.616700,16,2,1987
1,29,"Cygnodraco mawsoni",-68.1133_76.51_1986_1_26_50,-68.113300,76.510000,26,1,1986
1,73,"Cygnodraco mawsoni",-64.9967_72.0283_1991_1_23_443,-64.996700,72.028300,23,1,1991
1,266,"Cygnodraco mawsoni",-67.3433_77.2383_1991_2_17_341,-67.343300,77.238300,17,2,1991
5,612,"Cygnodraco mawsoni",-66.9783_62.8117_1986_2_6_117,-66.978300,62.811700,6,2,1986
1,47,"Cygnodraco mawsoni",-66.0567_63.795_1982_11_28_36,-66.056700,63.795000,28,11,1982
1,349,"Cygnodraco mawsoni",-61.9512128289796_100.082216727423_1988_9_16_175,-61.951213,100.082217,16,9,1988
1,369,"Cygnodraco mawsoni",-67.4417_70.3367_1991_2_26_165,-67.441700,70.336700,26,2,1991
1,97,"Cygnodraco mawsoni",-67.4967_72.035_1991_1_21_589,-67.496700,72.035000,21,1,1991
2,741,"Cygnodraco mawsoni",-67.1183_66.4517_1986_2_2_120,-67.118300,66.451700,2,2,1986
1,70,"Cygnodraco mawsoni",-66.79_63.29_1981_3_8_75,-66.790000,63.290000,8,3,1981
1,303,"Cygnodraco mawsoni",-67.9017_76.6183_1987_2_16_431,-67.901700,76.618300,16,2,1987
1,,"Cygnodraco mawsoni",-66.34_62.0667_1985_3_7_500,-66.340000,62.066700,7,3,1985
1,441,"Cygnodraco mawsoni",-66.9983_75.2217_1987_2_28_375,-66.998300,75.221700,28,2,1987
1,,"Cygnodraco mawsoni",-66.3783_61.9767_1985_3_7_55,-66.378300,61.976700,7,3,1985
1,225,"Cygnodraco mawsoni",-67.8733_77.44_1987_2_26_390,-67.873300,77.440000,26,2,1987
5,2242,"Cygnodraco mawsoni",-66.995_75.1017_1991_2_22_385,-66.995000,75.101700,22,2,1991
6,2078,"Cygnodraco mawsoni",-67.4567_68.8383_1991_2_28_150,-67.456700,68.838300,28,2,1991
2,471,"Cygnodraco mawsoni",-67.1917_78.2317_1987_2_25_208,-67.191700,78.231700,25,2,1987
4,1289,"Cygnodraco mawsoni",-67.0183_78.1917_1991_2_17_266,-67.018300,78.191700,17,2,1991
1,,"Cygnodraco mawsoni",-66.4733_62.7133_1985_3_8_33,-66.473300,62.713300,8,3,1985
1,85,"Cygnodraco mawsoni",-65.005_68.84_1991_2_9_41,-65.005000,68.840000,9,2,1991
1,281,"Cygnodraco mawsoni",-67.2783_70.135_1991_2_26_182,-67.278300,70.135000,26,2,1991
1,98,"Gerlachea australis",-68.5183_77.49_1991_2_3_415,-68.518300,77.490000,3,2,1991
2,206,"Gerlachea australis",-66.7267_71.9083_1991_2_24_676,-66.726700,71.908300,24,2,1991
1,36,"Gerlachea australis",-66.9967_68.925_1991_2_12_230,-66.996700,68.925000,12,2,1991
1,214,"Gerlachea australis",-68.385_73.8067_1991_2_20_662,-68.385000,73.806700,20,2,1991
1,105,"Gerlachea australis",-68.5283_73.2167_1991_2_20_743,-68.528300,73.216700,20,2,1991
1,100,"Gerlachea australis",-68.005_73.5417_1991_1_26_627,-68.005000,73.541700,26,1,1991
1,41,"Gerlachea australis",-68.5483_70.5183_1991_2_7_800,-68.548300,70.518300,7,2,1991
1,130,"Gerlachea australis",-68.0633_76.4333_1991_2_2_248,-68.063300,76.433300,2,2,1991
1,42,"Gerlachea australis",-66.935_70.9033_1991_2_8_219,-66.935000,70.903300,8,2,1991
1,109,"Gerlachea australis",-67.8917_71.0567_1991_2_7_474,-67.891700,71.056700,7,2,1991
1,94,"Gerlachea australis",-67.025_72.025_1991_1_22_490,-67.025000,72.025000,22,1,1991
1,34,"Gymnodraco acuticeps",-67.025_72.025_1991_1_22_490,-67.025000,72.025000,22,1,1991
1,106,"Gymnodraco acuticeps",-68.9817_74.2433_1991_1_27_364,-68.981700,74.243300,27,1,1991
1,109,"Gymnodraco acuticeps",-67.955_75.0217_1991_1_28_480,-67.955000,75.021700,28,1,1991
1,30,"Gymnodraco acuticeps",-67.4983_72.0183_1991_1_21_347,-67.498300,72.018300,21,1,1991
1,250,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_26_28,-66.283300,110.516700,26,11,1988
2,65,"Gymnodraco acuticeps",-67.4067_65.1083_1993_2_8_23,-67.406700,65.108300,8,2,1993
1,283,"Gymnodraco acuticeps",-66.2833_110.5167_1988_10_22_30,-66.283300,110.516700,22,10,1988
1,248,"Gymnodraco acuticeps",-66.2833_110.5167_1988_10_13_18,-66.283300,110.516700,13,10,1988
1,200,"Gymnodraco acuticeps",-68.5833_77.9667_1984_5_18_16,-68.583300,77.966700,18,5,1984
1,199,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_1_35,-66.283300,110.516700,1,4,1988
1,280,"Gymnodraco acuticeps",-66.2833_110.5167_1988_10_13_21,-66.283300,110.516700,13,10,1988
1,36,"Gymnodraco acuticeps",-67.0217_71.9933_1991_1_21_251,-67.021700,71.993300,21,1,1991
1,40,"Gymnodraco acuticeps",-68.0117_72.1167_1991_1_20_712,-68.011700,72.116700,20,1,1991
1,254,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_18_26,-66.283300,110.516700,18,11,1988
1,172,"Gymnodraco acuticeps",-68.5833_77.9667_1984_5_2_36,-68.583300,77.966700,2,5,1984
1,30,"Gymnodraco acuticeps",-68.5433_76.4883_1993_1_18_25,-68.543300,76.488300,18,1,1993
1,205,"Gymnodraco acuticeps",-68.5833_77.9667_1984_5_5_14,-68.583300,77.966700,5,5,1984
1,265,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_21_20,-66.283300,110.516700,21,11,1988
2,525,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_24_26,-66.283300,110.516700,24,11,1988
1,213,"Gymnodraco acuticeps",-67.6_62.8833_1991_10_21_70,-67.600000,62.883300,21,10,1991
2,510,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_11_29,-66.283300,110.516700,11,4,1988
1,300,"Gymnodraco acuticeps",-66.2833_110.5167_1988_9_26_34,-66.283300,110.516700,26,9,1988
1,272,"Gymnodraco acuticeps",-67.6_62.8833_1991_7_1_125,-67.600000,62.883300,1,7,1991
1,288,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_12_15,-66.283300,110.516700,12,4,1988
1,303,"Gymnodraco acuticeps",-67.6_62.8833_1991_6_24_80,-67.600000,62.883300,24,6,1991
1,300,"Gymnodraco acuticeps",-66.2833_110.5167_1988_12_4_76,-66.283300,110.516700,4,12,1988
1,36,"Gymnodraco acuticeps",-66.5683_63.3083_1981_1_31_30,-66.568300,63.308300,31,1,1981
1,252,"Gymnodraco acuticeps",-67.6_62.8833_1991_7_1_120,-67.600000,62.883300,1,7,1991
1,277,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_10_25,-66.283300,110.516700,10,4,1988
2,504,"Gymnodraco acuticeps",-66.2833_110.5167_1988_10_13_20,-66.283300,110.516700,13,10,1988
1,294,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_28_65,-66.283300,110.516700,28,11,1988
2,53,"Gymnodraco acuticeps",-67.54_73.5433_1991_1_25_46,-67.540000,73.543300,25,1,1991
1,23,"Gymnodraco acuticeps",-66.5117_72.0117_1991_1_22_800,-66.511700,72.011700,22,1,1991
1,286,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_11_25,-66.283300,110.516700,11,4,1988
1,200,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_1_40,-66.283300,110.516700,1,4,1988
1,280,"Gymnodraco acuticeps",-66.2833_110.5167_1988_1_31_1,-66.283300,110.516700,31,1,1988
1,31,"Gymnodraco acuticeps",-67.485_68.895_1991_2_12_32,-67.485000,68.895000,12,2,1991
1,255,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_18_20,-66.283300,110.516700,18,11,1988
1,34,"Gymnodraco acuticeps",-68.2_76.7433_1986_1_26_50,-68.200000,76.743300,26,1,1986
1,35,"Gymnodraco acuticeps",-67_70.8767_1991_2_8_417,-67.000000,70.876700,8,2,1991
1,59,"Gymnodraco acuticeps",-67.5267_76.57_1991_2_1_201,-67.526700,76.570000,1,2,1991
1,267,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_17_12,-66.283300,110.516700,17,4,1988
1,276,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_25_62,-66.283300,110.516700,25,4,1988
1,178,"Gymnodraco acuticeps",-67.6_62.8833_1991_10_11_130,-67.600000,62.883300,11,10,1991
1,269,"Gymnodraco acuticeps",-66.2833_110.5167_1988_10_20_33,-66.283300,110.516700,20,10,1988
1,318,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_28_78,-66.283300,110.516700,28,11,1988
1,281,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_28_82,-66.283300,110.516700,28,11,1988
2,443,"Gymnodraco acuticeps",-66.2833_110.5167_1972_1_1_30,-66.283300,110.516700,1,1,1972
1,225,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_14_22,-66.283300,110.516700,14,4,1988
2,64,"Gymnodraco acuticeps",-66.51_72.0017_1991_1_22_459,-66.510000,72.001700,22,1,1991
1,156,"Gymnodraco acuticeps",-68.5833_77.9667_1982_9_10_9,-68.583300,77.966700,10,9,1982
1,272,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_6_25,-66.283300,110.516700,6,5,1988
1,277,"Gymnodraco acuticeps",-66.2833_110.5167_1988_8_30_41,-66.283300,110.516700,30,8,1988
1,240,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_14_6,-66.283300,110.516700,14,5,1988
1,292,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_3_18,-66.283300,110.516700,3,6,1988
1,308,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_1_28,-66.283300,110.516700,1,6,1988
2,356,"Gymnodraco acuticeps",-68.5833_77.9667_1984_2_10_10,-68.583300,77.966700,10,2,1984
1,280,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_10_20,-66.283300,110.516700,10,4,1988
1,250,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_18_21,-66.283300,110.516700,18,11,1988
1,230,"Gymnodraco acuticeps",-66.2833_110.5167_1972_7_30_23,-66.283300,110.516700,30,7,1972
1,255,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_21_22,-66.283300,110.516700,21,11,1988
1,240,"Gymnodraco acuticeps",-66.2833_110.5167_1972_7_30_13,-66.283300,110.516700,30,7,1972
1,251,"Gymnodraco acuticeps",-66.2833_110.5167_1988_12_4_65,-66.283300,110.516700,4,12,1988
1,274,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_24_11,-66.283300,110.516700,24,6,1988
1,35,"Gymnodraco acuticeps",-67.22_71.9983_1991_1_21_200,-67.220000,71.998300,21,1,1991
1,267,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_20_15,-66.283300,110.516700,20,4,1988
1,293,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_9_27,-66.283300,110.516700,9,4,1988
1,301,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_30_56,-66.283300,110.516700,30,6,1988
1,282,"Gymnodraco acuticeps",-66.2833_110.5167_1988_8_31_42,-66.283300,110.516700,31,8,1988
2,508,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_19_22,-66.283300,110.516700,19,5,1988
1,335,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_3_11,-66.283300,110.516700,3,6,1988
2,56,"Gymnodraco acuticeps",-67.4967_72.035_1991_1_21_589,-67.496700,72.035000,21,1,1991
1,,"Gymnodraco acuticeps",-67.5583_74.6733_1982_12_16_20,-67.558300,74.673300,16,12,1982
1,110,"Gymnodraco acuticeps",-68.4617_70.5417_1991_2_7_458,-68.461700,70.541700,7,2,1991
2,554,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_21_26,-66.283300,110.516700,21,11,1988
1,245,"Gymnodraco acuticeps",-66.2833_110.5167_1988_11_24_22,-66.283300,110.516700,24,11,1988
1,34,"Gymnodraco acuticeps",-66.9983_70.8767_1991_2_8_417,-66.998300,70.876700,8,2,1991
1,36,"Gymnodraco acuticeps",-66.935_70.8667_1991_2_8_44,-66.935000,70.866700,8,2,1991
1,172,"Gymnodraco acuticeps",-68.5833_77.9667_1983_5_16_10,-68.583300,77.966700,16,5,1983
1,225,"Gymnodraco acuticeps",-61.9512128289796_100.082216727423_1988_5_8_18,-61.951213,100.082217,8,5,1988
1,257,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_25_19,-66.283300,110.516700,25,6,1988
1,186,"Gymnodraco acuticeps",-67.6_62.8833_1991_9_6_170,-67.600000,62.883300,6,9,1991
1,286,"Gymnodraco acuticeps",-67.6_62.8833_1991_4_18_125,-67.600000,62.883300,18,4,1991
1,210,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_23_5,-66.283300,110.516700,23,6,1988
1,31,"Gymnodraco acuticeps",-68.51_76.5067_1993_1_18_24,-68.510000,76.506700,18,1,1993
1,37,"Gymnodraco acuticeps",-67.4517_71.1233_1991_2_8_412,-67.451700,71.123300,8,2,1991
1,356,"Gymnodraco acuticeps",-67.57_77.5483_1991_2_18_301,-67.570000,77.548300,18,2,1991
1,273,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_6_18,-66.283300,110.516700,6,5,1988
1,270,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_14_7,-66.283300,110.516700,14,5,1988
1,257,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_24_15,-66.283300,110.516700,24,6,1988
1,293,"Gymnodraco acuticeps",-61.9512128289796_100.082216727423_1988_8_18_58,-61.951213,100.082217,18,8,1988
1,34,"Gymnodraco acuticeps",-67.9167_71.0417_1991_2_7_76,-67.916700,71.041700,7,2,1991
1,296,"Gymnodraco acuticeps",-66.2833_110.5167_1988_12_4_70,-66.283300,110.516700,4,12,1988
1,241,"Gymnodraco acuticeps",-66.2833_110.5167_1988_5_28_12,-66.283300,110.516700,28,5,1988
1,266,"Gymnodraco acuticeps",-67.6_62.8833_1991_5_25_165,-67.600000,62.883300,25,5,1991
1,210,"Gymnodraco acuticeps",-68.5833_77.9667_1984_5_2_14,-68.583300,77.966700,2,5,1984
1,242,"Gymnodraco acuticeps",-66.2833_110.5167_1988_6_25_24,-66.283300,110.516700,25,6,1988
1,233,"Gymnodraco acuticeps",-61.9512128289796_100.082216727423_1988_2_8_42,-61.951213,100.082217,8,2,1988
1,293,"Gymnodraco acuticeps",-67.6_62.8833_1991_4_29_95,-67.600000,62.883300,29,4,1991
1,165,"Gymnodraco acuticeps",-68.5833_77.9667_1984_2_4_36,-68.583300,77.966700,4,2,1984
1,105,"Gymnodraco acuticeps",-67.4517_65.0833_1993_2_10_55,-67.451700,65.083300,10,2,1993
1,291,"Gymnodraco acuticeps",-66.2833_110.5167_1988_12_4_82,-66.283300,110.516700,4,12,1988
1,294,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_14_35,-66.283300,110.516700,14,4,1988
1,310,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_18_15,-66.283300,110.516700,18,4,1988
1,272,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_20_33,-66.283300,110.516700,20,4,1988
1,282,"Gymnodraco acuticeps",-66.2833_110.5167_1988_4_20_30,-66.283300,110.516700,20,4,1988
1,37,"Gymnodraco acuticeps",-67.48_65.145_1993_2_10_26,-67.480000,65.145000,10,2,1993
1,265,"Gymnodraco acuticeps",-61.9512128289796_100.082216727423_1988_6_29_32,-61.951213,100.082217,29,6,1988
1,34,"Gymnodraco acuticeps",-68.3517_77.0733_1986_1_26_50,-68.351700,77.073300,26,1,1986
2,,Bathydraconidae,-68.255_72.6467_1982_12_9_21,-68.255000,72.646700,9,12,1982
1,120,Bathydraconidae,-68.96_74.2817_1991_1_27_660,-68.960000,74.281700,27,1,1991
1,154,Bathydraconidae,-68.5483_70.5183_1991_2_7_800,-68.548300,70.518300,7,2,1991
1,27,Bathydraconidae,-67.9733_74.9733_1991_1_28_60,-67.973300,74.973300,28,1,1991
2,33,Bathydraconidae,-67.9_71.0683_1991_2_7_249,-67.900000,71.068300,7,2,1991
1,,Bathydraconidae,-68.4333_71.68_1982_12_9_30,-68.433300,71.680000,9,12,1982
2,273,Bathydraconidae,-68.9717_74.3967_1991_2_19_787,-68.971700,74.396700,19,2,1991
2,235,"Prionodraco evansii",-67.3117_78.47_1987_2_25_230,-67.311700,78.470000,25,2,1987
3,378,"Prionodraco evansii",-67.8733_77.44_1987_2_26_390,-67.873300,77.440000,26,2,1987
2,220,"Prionodraco evansii",-67.1183_66.4517_1986_2_2_120,-67.118300,66.451700,2,2,1986
1,132,"Prionodraco evansii",-67.1917_78.2317_1987_2_25_208,-67.191700,78.231700,25,2,1987
1,52,"Prionodraco evansii",-67.3367_77.3033_1987_2_27_343,-67.336700,77.303300,27,2,1987
8,657,"Prionodraco evansii",-66.9783_62.8117_1986_2_6_117,-66.978300,62.811700,6,2,1986
1,16,"Prionodraco evansii",-68.555_73.555_1991_1_26_750,-68.555000,73.555000,26,1,1991
5,605,"Prionodraco evansii",-67.5433_77.3483_1987_2_27_312,-67.543300,77.348300,27,2,1987
5,629,"Prionodraco evansii",-66.97_74.9383_1987_2_28_384,-66.970000,74.938300,28,2,1987
1,20,"Prionodraco evansii",-67.0217_72.985_1985_1_14_236,-67.021700,72.985000,14,1,1985
1,18,"Prionodraco evansii",-68.565_77.8_1986_1_24_50,-68.565000,77.800000,24,1,1986
2,39,"Prionodraco evansii",-68.5983_77.0833_1986_1_23_50,-68.598300,77.083300,23,1,1986
10,1171,"Prionodraco evansii",-66.9783_76.2917_1987_2_27_334,-66.978300,76.291700,27,2,1987
1,117,"Prionodraco evansii",-67.5683_78.6817_1987_2_25_474,-67.568300,78.681700,25,2,1987
6,728,"Prionodraco evansii",-66.9983_75.2217_1987_2_28_375,-66.998300,75.221700,28,2,1987
2,35,"Prionodraco evansii",-68.5333_77.6167_1986_1_26_50,-68.533300,77.616700,26,1,1986
5,102,"Prionodraco evansii",-68.54_75.7083_1986_1_23_50,-68.540000,75.708300,23,1,1986
4,79,"Prionodraco evansii",-68.565_77.4367_1986_1_23_50,-68.565000,77.436700,23,1,1986
3,59,"Prionodraco evansii",-68.58_76.625_1986_1_23_50,-68.580000,76.625000,23,1,1986
4,89,"Prionodraco evansii",-68.2_76.7433_1986_1_26_50,-68.200000,76.743300,26,1,1986
1,26,"Prionodraco evansii",-67.5067_67.5267_1991_2_12_34,-67.506700,67.526700,12,2,1991
5,102,"Prionodraco evansii",-68.1133_76.51_1986_1_26_50,-68.113300,76.510000,26,1,1986
2,39,"Prionodraco evansii",-68.5617_77.715_1986_1_24_50,-68.561700,77.715000,24,1,1986
5,122,"Prionodraco evansii",-67.7167_75.3933_1986_1_26_50,-67.716700,75.393300,26,1,1986
10,202,"Prionodraco evansii",-68.3517_77.0733_1986_1_26_50,-68.351700,77.073300,26,1,1986
1,122,"Prionodraco evansii",-66.7483_72.8383_1986_1_27_531,-66.748300,72.838300,27,1,1986
1,22,"Prionodraco evansii",-67.99_76.1633_1986_1_26_50,-67.990000,76.163300,26,1,1986
2,246,"Prionodraco evansii",-66.8967_75.9233_1987_2_27_465,-66.896700,75.923300,27,2,1987
2,219,"Prionodraco evansii",-67.71_77.2733_1987_2_26_362,-67.710000,77.273300,26,2,1987
1,,"Prionodraco evansii",-66.8767_62.8683_1982_11_30_120,-66.876700,62.868300,30,11,1982
1,,"Prionodraco evansii",-67.305_65.5633_1982_12_3_110,-67.305000,65.563300,3,12,1982
1,38,"Prionodraco evansii",-67.8283_74.1667_1987_3_1_30,-67.828300,74.166700,1,3,1987
2,39,"Prionodraco evansii",-68.4733_77.49_1986_1_26_50,-68.473300,77.490000,26,1,1986
1,,"Prionodraco evansii",-68.5567_71.475_1981_1_29_75,-68.556700,71.475000,29,1,1981
4,85,"Prionodraco evansii",-67.4833_65.0617_1993_2_9_50,-67.483300,65.061700,9,2,1993
4,504,"Prionodraco evansii",-67.8217_76.1533_1987_3_5_403,-67.821700,76.153300,5,3,1987
1,226,"Racovitzia glacialis",-67.41_74.56_1986_1_26_460,-67.410000,74.560000,26,1,1986
1,236,"Racovitzia glacialis",-67.85_75.2883_1987_3_5_470,-67.850000,75.288300,5,3,1987
1,43,"Racovitzia glacialis",-63.9917_70.845_1985_1_28_35,-63.991700,70.845000,28,1,1985
2,518,"Racovitzia glacialis",-66.7483_72.8383_1986_1_27_531,-66.748300,72.838300,27,1,1986
1,,"Racovitzia glacialis",-66.0317_63.8483_1982_11_28_30,-66.031700,63.848300,28,11,1982
5,1172,"Racovitzia glacialis",-67.955_78.0033_1987_2_26_598,-67.955000,78.003300,26,2,1987
1,259,"Racovitzia glacialis",-67.475_74.8267_1987_2_28_461,-67.475000,74.826700,28,2,1987
1,49,"Racovitzia glacialis",-68.4733_70.5467_1991_2_6_530,-68.473300,70.546700,6,2,1991
1,233,"Racovitzia glacialis",-67.7167_71.89_1987_3_3_669,-67.716700,71.890000,3,3,1987
1,62,"Racovitzia glacialis",-66.9867_78.04_1991_2_4_37,-66.986700,78.040000,4,2,1991
1,261,"Racovitzia glacialis",-67.5683_78.6817_1987_2_25_474,-67.568300,78.681700,25,2,1987
1,,"Racovitzia glacialis",-67.5567_78.2517_1982_12_28_88,-67.556700,78.251700,28,12,1982
2,417,"Racovitzia glacialis",-67.3467_72.4083_1987_3_3_568,-67.346700,72.408300,3,3,1987
1,253,"Racovitzia glacialis",-67.8717_74.3983_1987_3_1_525,-67.871700,74.398300,1,3,1987
1,,"Racovitzia glacialis",-65.395_63.3883_1982_11_28_110,-65.395000,63.388300,28,11,1982
4,918,"Racovitzia glacialis",-67.3183_74.3067_1987_2_28_465,-67.318300,74.306700,28,2,1987
1,55,"Racovitzia glacialis",-66.0183_69.0183_1991_2_11_43,-66.018300,69.018300,11,2,1991
1,50,"Racovitzia glacialis",-64.99_74.925_1991_1_30_427,-64.990000,74.925000,30,1,1991
1,254,"Vomeridens infuscipinnis",-66.7267_71.9083_1991_2_24_676,-66.726700,71.908300,24,2,1991
1,132,"Vomeridens infuscipinnis",-67.8717_74.3983_1987_3_1_525,-67.871700,74.398300,1,3,1987
15,98,"Bathylagus antarcticus",-61.03_68.3183_1985_2_7_804,-61.030000,68.318300,7,2,1985
4,,"Bathylagus antarcticus",-68.5233_30.62_1985_2_5_780,-68.523300,30.620000,5,2,1985
1,14,"Bathylagus antarcticus",-63.9983_83.005_1985_1_22_233,-63.998300,83.005000,22,1,1985
212,20731,"Bathylagus antarcticus",-65.0467_72.015_1991_1_23_800,-65.046700,72.015000,23,1,1991
11,1014,"Bathylagus antarcticus",-64.965_87.9667_1985_1_25_979,-64.965000,87.966700,25,1,1985
15,,"Bathylagus antarcticus",-64.935_45.16_1985_2_26_130,-64.935000,45.160000,26,2,1985
4,319,"Bathylagus antarcticus",-60.01_88.0217_1985_1_24_29,-60.010000,88.021700,24,1,1985
1,23,"Bathylagus antarcticus",-61.0183_57.975_1985_1_4_290,-61.018300,57.975000,4,1,1985
4,277,"Bathylagus antarcticus",-63.0133_67.9567_1985_1_10_875,-63.013300,67.956700,10,1,1985
10,149,"Bathylagus antarcticus",-63.9917_70.7267_1985_1_28_804,-63.991700,70.726700,28,1,1985
3,59,"Bathylagus antarcticus",-63.9883_62.9833_1985_1_7_231,-63.988300,62.983300,7,1,1985
1,,"Bathylagus antarcticus",-63.3183_60.0067_1984_4_3_250,-63.318300,60.006700,3,4,1984
1,,"Bathylagus antarcticus",-66.34_62.0667_1985_3_7_500,-66.340000,62.066700,7,3,1985
3,278,"Bathylagus antarcticus",-63.0083_77.9833_1985_1_19_171,-63.008300,77.983300,19,1,1985
27,,"Bathylagus antarcticus",-65.055_34.6933_1985_2_24_930,-65.055000,34.693300,24,2,1985
3,68,"Bathylagus antarcticus",-65.0683_80.1417_1985_1_24_495,-65.068300,80.141700,24,1,1985
1,18,"Bathylagus antarcticus",-60.9983_88.0233_1985_1_24_278,-60.998300,88.023300,24,1,1985
2,54,"Bathylagus antarcticus",-65.0017_62.9283_1985_1_7_233,-65.001700,62.928300,7,1,1985
3,37,"Bathylagus antarcticus",-65.9917_62.9383_1985_1_7_200,-65.991700,62.938300,7,1,1985
21,127,"Bathylagus antarcticus",-63.795_79.9017_1985_1_23_837,-63.795000,79.901700,23,1,1985
12,109,"Bathylagus antarcticus",-63.0233_68.3_1985_2_2_804,-63.023300,68.300000,2,2,1985
14,,"Bathylagus antarcticus",-56.3117_45.1633_1985_3_4_25,-56.311700,45.163300,4,3,1985
7,560,"Bathylagus antarcticus",-61.84_78.0133_1987_3_16_845,-61.840000,78.013300,16,3,1987
18,,"Bathylagus antarcticus",-55.025_99.89_1981_3_15_0,-55.025000,99.890000,15,3,1981
1,15,"Bathylagus antarcticus",-64.005_73.0017_1985_1_16_216,-64.005000,73.001700,16,1,1985
1,,"Bathylagus antarcticus",-60.9933_52.985_1985_3_3_300,-60.993300,52.985000,3,3,1985
30,1992,"Bathylagus antarcticus",-65.9033_74.9067_1991_1_29_800,-65.903300,74.906700,29,1,1991
7,,"Bathylagus antarcticus",-65.9883_62.985_1985_1_7_901,-65.988300,62.985000,7,1,1985
6,,"Bathylagus antarcticus",-68.3417_38.3183_1985_2_4_400,-68.341700,38.318300,4,2,1985
97,8053,"Bathylagus antarcticus",-65.5383_72.04_1991_1_23_800,-65.538300,72.040000,23,1,1991
1,,"Bathylagus antarcticus",-62.0283_57.9617_1984_4_8_250,-62.028300,57.961700,8,4,1984
4,121,"Bathylagus antarcticus",-60.9667_77.5567_1985_2_5_804,-60.966700,77.556700,5,2,1985
